concepto,narrativa
723966007,723966007 es de tipo Estructura_corporal 723966007 tiene término preferido estructura de uña de dedo del pie izquierdo (estructura corporal) 723966007 pertenece a la terminología snomed 723966007 tiene código 723966007 723966007 es de tipo Class 723966007 es una subclase de 732939008
245862006,245862006 tiene término preferido ligamento amarillo entre la primera y segunda vértebras cervicales (estructura corporal) 245862006 es de tipo Class 245862006 tiene código 245862006 245862006 pertenece a la terminología snomed 245862006 es una subclase de 182365007 245862006 tiene sinónimo estructura de ligamento amarillo entre la primera y segunda vértebras cervicales (estructura corporal) 245862006 tiene sinónimo estructura de ligamento amarillo entre la primera y segunda vértebras cervicales 245862006 tiene sinónimo ligamento amarillo entre la primera y segunda vértebras cervicales (estructura corporal) 245862006 es de tipo Estructura_corporal 245862006 tiene término preferido estructura de ligamento amarillo entre la primera y segunda vértebras cervicales (estructura corporal) 245862006 tiene sinónimo ligamento amarillo entre la primera y segunda vértebras cervicales
193619006,193619006 es una subclase de 313560002 193619006 es de tipo Estructura_corporal 193619006 es una subclase de 52433000 193619006 tiene sinónimo porción proximal de la rama circunfleja de la arteria coronaria izquierda [como un todo] (estructura corporal) 193619006 tiene código 193619006 193619006 tiene sinónimo porción proximal de la rama circunfleja de la arteria coronaria izquierda [como un todo] 193619006 tiene término preferido porción proximal de la rama circunfleja de la arteria coronaria izquierda [como un todo] (estructura corporal) 193619006 pertenece a la terminología snomed 193619006 es de tipo Class 193619006 tiene sinónimo porción proximal de la rama circunfleja de la arteria coronaria izquierda
279985007,279985007 tiene término preferido borde del páncreas (estructura corporal) 279985007 es de tipo Class 279985007 es de tipo Estructura_corporal 279985007 tiene sinónimo borde del páncreas 279985007 tiene sinónimo estructura de borde del páncreas (estructura corporal) 279985007 es una subclase de 119218006 279985007 tiene sinónimo borde del páncreas (estructura corporal) 279985007 pertenece a la terminología snomed 279985007 tiene sinónimo estructura de borde del páncreas 279985007 tiene código 279985007 279985007 tiene término preferido estructura de borde del páncreas (estructura corporal)
31164002,31164002 tiene sinónimo bolsa serosa supracondílea medial 31164002 tiene sinónimo estructura de la bolsa serosa subtendinosa del músculo gemelo interno (estructura corporal) 31164002 tiene sinónimo bolsa serosa subtendinosa del músculo gastrocnemio medial 31164002 tiene término preferido estructura de la bolsa serosa subtendinosa del músculo gemelo interno (estructura corporal) 31164002 tiene sinónimo estructura de la bolsa serosa subtendinosa del músculo gemelo interno 31164002 tiene sinónimo bolsa serosa subtendinosa del músculo gemelo interno 31164002 tiene sinónimo bolsa serosa supracondílea interna 31164002 es una subclase de 425137001 31164002 tiene sinónimo bolsa serosa del gemelo interno 31164002 tiene sinónimo bolsa serosa de Brodie 31164002 tiene sinónimo estructura de la bolsa serosa subtendinosa del músculo gastrocnemio medial 31164002 pertenece a la terminología snomed 31164002 es de tipo Class 31164002 tiene sinónimo estructura de la bolsa serosa subtendinosa del músculo gastrocnemio medial (estructura corporal) 31164002 tiene código 31164002 31164002 tiene término preferido estructura de la bolsa serosa subtendinosa del músculo gastrocnemio medial (estructura corporal) 31164002 es de tipo Estructura_corporal 31164002 es una subclase de 23668002 31164002 es una subclase de 1187087006
361466004,361466004 tiene término preferido estructura de almohadilla endocárdica anterior (estructura corporal) 361466004 pertenece a la terminología snomed 361466004 es de tipo Estructura_corporal 361466004 tiene término preferido almohadilla endocárdica anterior (estructura corporal) 361466004 tiene sinónimo estructura de almohadilla endocárdica anterior 361466004 es una subclase de 68696006 361466004 tiene sinónimo estructura de almohadilla endocárdica anterior (estructura corporal) 361466004 tiene código 361466004 361466004 tiene sinónimo almohadilla endocárdica anterior 361466004 tiene sinónimo almohadilla endocárdica anterior (estructura corporal) 361466004 es de tipo Class
245579007,245579007 tiene sinónimo primer diente molar superior izquierdo [como un todo] 245579007 tiene sinónimo primer molar superior izquierdo permanente [como un todo] 245579007 tiene sinónimo primer molar superior izquierdo permanente [como un todo] (estructura corporal) 245579007 es de tipo Estructura_corporal 245579007 es una subclase de 245576000 245579007 tiene término preferido primer molar superior izquierdo permanente [como un todo] (estructura corporal) 245579007 pertenece a la terminología snomed 245579007 tiene sinónimo primer diente molar superior izquierdo 245579007 tiene sinónimo primer diente molar superior izquierdo [como un todo] (estructura corporal) 245579007 tiene sinónimo designación ISO 26 [como un todo] 245579007 tiene sinónimo 26 - primer molar superior izquierdo permanente 245579007 es una subclase de 245546007 245579007 tiene término preferido primer diente molar superior izquierdo [como un todo] (estructura corporal) 245579007 tiene código 245579007 245579007 tiene sinónimo primer molar superior izquierdo permanente 245579007 es de tipo Class 245579007 es una subclase de 304565009 245579007 es una subclase de 865988009
731623001,731623001 es de tipo Estructura_corporal 731623001 tiene término preferido pared de aorta ascendente [como un todo] (estructura corporal) 731623001 es una subclase de 713322004 731623001 pertenece a la terminología snomed 731623001 tiene código 731623001 731623001 es de tipo Class 731623001 tiene sinónimo pared de aorta ascendente [como un todo] (estructura corporal) 731623001 tiene sinónimo pared de aorta ascendente [como un todo]
279173000,279173000 es una subclase de 279165009 279173000 es de tipo Estructura_corporal 279173000 tiene sinónimo circunvolución del lóbulo temporal [como un todo] (estructura corporal) 279173000 tiene término preferido circunvolución del lóbulo temporal [como un todo] (estructura corporal) 279173000 pertenece a la terminología snomed 279173000 tiene sinónimo circunvolución del lóbulo temporal [como un todo] 279173000 es una subclase de 90772004 279173000 tiene código 279173000 279173000 tiene sinónimo circunvolución del lóbulo temporal (estructura corporal) 279173000 es de tipo Class 279173000 es una subclase de 78277001 279173000 tiene término preferido circunvolución del lóbulo temporal (estructura corporal) 279173000 tiene sinónimo circunvolución del lóbulo temporal
763801002,763801002 es una subclase de 113327001 763801002 tiene sinónimo estructura del pabellón auricular derecho 763801002 tiene sinónimo estructura del pabellón auricular derecho (estructura corporal) 763801002 pertenece a la terminología snomed 763801002 es de tipo Class 763801002 es una subclase de 69838001 763801002 tiene código 763801002 763801002 tiene término preferido estructura del pabellón auricular derecho (estructura corporal) 763801002 es de tipo Estructura_corporal
277774009,277774009 tiene sinónimo vaso linfático del uréter y la vejiga [como un todo] 277774009 tiene sinónimo vaso linfático del uréter y la vejiga [como un todo] (estructura corporal) 277774009 tiene sinónimo vaso linfático de uréter y vejiga [como un todo] 277774009 es de tipo Estructura_corporal 277774009 tiene sinónimo vaso linfático del uréter y la vejiga 277774009 tiene sinónimo vasos linfáticos del uréter y la vejiga [como un todo] 277774009 tiene sinónimo vaso linfático de uréter y vejiga [como un todo] (estructura corporal) 277774009 tiene sinónimo vaso linfático de uréter y vejiga 277774009 tiene sinónimo vasos linfáticos del uréter y la vejiga [como un todo] (estructura corporal) 277774009 es una subclase de 314898001 277774009 tiene término preferido vaso linfático del uréter y la vejiga [como un todo] (estructura corporal) 277774009 tiene sinónimo vasos linfáticos del uréter y la vejiga 277774009 tiene término preferido vaso linfático de uréter y vejiga [como un todo] (estructura corporal) 277774009 tiene término preferido vasos linfáticos del uréter y la vejiga [como un todo] (estructura corporal) 277774009 pertenece a la terminología snomed 277774009 es una subclase de 56224001 277774009 es de tipo Class 277774009 tiene código 277774009
361925009,361925009 es de tipo Estructura_corporal 361925009 tiene sinónimo meato nasal medio [como un todo] (estructura corporal) 361925009 es una subclase de 87818004 361925009 tiene término preferido meato nasal medio [como un todo] (estructura corporal) 361925009 pertenece a la terminología snomed 361925009 tiene sinónimo meato nasal medio [como un todo] 361925009 es de tipo Class 361925009 tiene código 361925009 361925009 tiene sinónimo meato nasal medio
263988004,263988004 es una subclase de 182309003 263988004 tiene código 263988004 263988004 es una subclase de 57994005 263988004 es de tipo Class 263988004 tiene sinónimo cara dorsal del quinto dedo del pie 263988004 tiene sinónimo cara dorsal del quinto dedo del pie [como un todo] (estructura corporal) 263988004 tiene término preferido cara dorsal del quinto dedo del pie [como un todo] (estructura corporal) 263988004 pertenece a la terminología snomed 263988004 tiene sinónimo cara dorsal del quinto dedo del pie [como un todo] 263988004 es de tipo Estructura_corporal
731022007,731022007 es una subclase de 305024009 731022007 es de tipo Class 731022007 tiene código 731022007 731022007 tiene sinónimo articulación intercondral 5/6 [como un todo] (estructura corporal) 731022007 es de tipo Estructura_corporal 731022007 tiene sinónimo articulación intercondral 5/6 [como un todo] 731022007 pertenece a la terminología snomed 731022007 tiene término preferido articulación intercondral 5/6 [como un todo] (estructura corporal)
